pmid,doid
27597805,-1
27583774,-1
27600555,-1
27581818,5093
27602581,-1
27598705,-1
27588948,5093
27601446,-1
27586950,-1
27587923,162
27581279,-1
27579904,-1
27580184,3996
27586913,-1
27576790,-1
27588290,-1
27585693,-1
27577395,-1
27595779,-1
27588100,-1
27576763,-1
27598183,-1
27577178,-1
27586367,60100
27590661,-1
27598206,-1
27597057,-1
27594433,-1
27602325,-1
27578556,5093
27581117,-1
27587391,5093
27588351,-1
27578883,3093
27599195,162
27589898,50615
27585597,-1
27585360,-1
27482884,-1
27598581,-1
27602797,5093
27599103,-1
27581113,-1
27588862,-1
28344857,-1
27594594,-1
27598744,-1
27579788,-1
27582652,-1
27594913,-1
27581419,-1
27582149,-1
27592181,11934
27585936,-1
27587319,-1
19221039,-1
27579444,-1
27586052,-1
27597239,-1
27585470,-1
26432329,-1
27602146,-1
27596802,-1
27600606,60100
27595065,3996
27588170,-1
27577743,-1
27580440,305
27590257,-1
15659505,3996
27584868,-1
27577904,-1
27577271,162
27597282,-1
27593346,5093
27591442,5093
27589706,-1
27049722,-1
27593349,50615
27603338,-1
27578193,3996
27582424,-1
27582093,-1
27576586,-1
27591472,-1
27587988,-1
27598108,-1
27588341,-1
27580104,-1
27578466,11934
27603776,-1
27584871,11934
27585068,-1
27577777,-1
27589095,162
27589776,3996
27592266,-1
27597743,-1
27589832,-1
27578092,-1
27599806,162
27595539,-1
27602022,-1
27578311,-1
27603197,-1
27587469,11934
27577205,-1
23960094,-1
26444240,-1
27601610,-1
14726385,-1
27595940,-1
27595025,-1
27601438,-1
20368568,-1
26621817,3996
27580554,3996
27598139,5093
27603902,-1
27588483,11934
24588908,-1
27598618,-1
27600700,-1
27592602,-1
26502926,-1
28126333,-1
26603524,-1
27585256,-1
28336552,-1
27576847,-1
27583210,-1
27589892,-1
27592842,-1
27585769,-1
27582714,-1
27594159,-1
27591840,-1
27579437,-1
27592166,3996
27597745,-1
27599516,-1
27594436,-1
27580556,-1
27593938,3996
27600660,-1
27576783,-1
27588822,-1
27576514,-1
27595757,-1
27592364,-1
27598606,3996
27600655,-1
27601390,-1
25035393,-1
27579423,-1
27586456,-1
27577606,-1
27578315,-1
27603223,-1
27593787,-1
27595406,-1
27587669,-1
27577345,5093
27594848,-1
27586782,-1
27595825,-1
27589764,-1
27600269,-1
27585101,5093
27588950,-1
27594411,-1
27578138,-1
27599914,-1
27587878,-1
27588013,-1
27600526,60100
29247021,-1
27600000,-1
27590327,-1
27580474,-1
27580538,-1
27594378,3119
27579905,-1
27580985,-1
27578857,-1
27591898,-1
24739896,-1
27599400,-1
27590319,-1
27595238,-1
27589939,-1
27585357,-1
27592508,50615
27588172,162
27581786,-1
27578402,-1
27577439,-1
27578941,-1
27597179,5093
27586610,-1
27587143,-1
27601119,-1
27593201,-1
27068017,-1
27585272,-1
27593386,-1
27592253,-1
27580218,-1
27587131,-1
27603297,-1
27588835,-1
27598770,-1
27600819,-1
27581421,-1
27580724,-1
27580192,-1
27594093,5093
27579266,-1
27587423,-1
27595997,-1
27603363,-1
27582541,-1
27580589,-1
27581972,-1
220,-1
27597151,-1
24336067,-1
27597826,3996
27588043,-1
27587062,-1
26124334,-1
27594691,-1
27590546,-1
25765070,-1
27589851,-1
25701956,50615
27583365,-1
27592456,-1
26023187,162
27585740,-1
27589530,-1
27592535,50615
27580320,60100
27603430,-1
27595421,-1
27582504,-1
27595979,-1
27592177,-1
27588940,-1
27591664,-1
27586873,11934
27598392,-1
27583794,50615
27578506,-1
27581295,5093
27585308,-1
27577754,-1
27580018,-1
27588065,5093
27586767,-1
27580950,50615
27596917,-1
27603758,-1
27578383,-1
27579272,3996
27583888,-1
27583566,-1
27597633,50615
27595893,-1
27585263,-1
27595727,-1
27593337,-1
27577474,162
27590892,-1
27595593,-1
27592006,3996
27581673,-1
27588524,-1
27588710,3996
27579670,-1
27595809,162
24577117,-1
27596252,-1
20871596,-1
27590888,5093
27581545,-1
27599311,50615
27587453,-1
27577013,-1
26801247,-1
27581914,-1
27578245,-1
27591103,50615
27581515,-1
27582159,5093
27590167,-1
27601957,-1
27602758,-1
22392911,-1
27593868,-1
27588895,-1
27591542,-1
27589850,-1
27592317,-1
27585512,-1
27593085,-1
27582323,3996
18607592,-1
27586951,-1
27597394,-1
27581807,162
27599799,-1
25557953,-1
20739657,-1
27601328,-1
27598339,-1
27595864,-1
27599538,-1
27598133,-1
27582157,-1
27589373,-1
27580516,3996
27580988,-1
27600292,3996
27581519,-1
27585248,-1
27591635,11934
27588595,-1
27579496,-1
27579743,-1
27597851,162
27576459,11934
27600950,-1
27598011,-1
27592189,3996
27584915,-1
27586720,-1
27581018,11934
27595255,-1
27585373,-1
27587563,-1
27598062,-1
27582706,50615
27583240,-1
27598741,-1
27585786,-1
27585312,-1
27580076,-1
27578563,-1
27601598,-1
27596431,-1
27587205,-1
27578538,-1
27590608,1115
27577363,-1
27593696,-1
27602988,-1
27595192,-1
26046389,-1
27598895,162
27577550,-1
27598157,-1
27597274,3996
27583802,3996
27597571,-1
27589517,-1
24374862,-1
27587857,-1
7987306,-1
27591649,-1
27579965,-1
27591785,-1
27585383,-1
27597321,-1
27577922,-1
27580663,5093
27601227,-1
27590816,-1
27586112,-1
27578346,-1
27595263,-1
25997916,-1
27591678,-1
27593542,-1
27579926,-1
27597055,-1
27581871,11934
27603673,-1
27586922,-1
24957073,-1
27599350,-1
27589700,-1
27586041,5093
25515853,-1
27576936,-1
27581484,-1
27599449,-1
27582510,-1
27601282,-1
27582405,-1
27589774,-1
27586090,-1
27602212,-1
27594972,-1
27596706,-1
27579810,-1
27592213,162
27593948,-1
22588155,-1
27587181,-1
27579321,-1
27601931,-1
27600152,-1
27598977,-1
27590174,-1
27595292,-1
27581023,-1
27603110,-1
27594050,-1
27596563,-1
27601409,-1
27597426,162
27590853,-1
27590165,-1
27590401,-1
27576446,11934
27600192,-1
91,-1
27581162,-1
27591828,-1
27587449,-1
27591249,-1
27582783,-1
27599584,-1
27589091,-1
25542901,-1
27582186,-1
26822398,3996
27581549,170
27597308,-1
27596349,-1
27593686,-1
27598939,-1
27585546,-1
27589482,-1
27588470,-1
27601809,-1
27578151,-1
27586048,-1
27577523,-1
26313362,-1
27582280,3996
27591243,-1
27590050,-1
27603778,-1
27586400,3093
24652319,-1
16730237,-1
27596952,5093
27592062,11934
27602080,5093
27596266,-1
27583542,-1
27593809,-1
27580383,-1
24240112,-1
27595481,-1
27582634,5093
27588275,170
27577678,-1
27583782,-1
27595687,-1
27585828,-1
21194487,-1
27579711,-1
27579531,-1
27579196,-1
27596042,-1
27578503,5093
27598173,-1
27598378,-1
27595104,-1
27586803,-1
27591995,-1
27584798,50615
27595077,-1
27601154,-1
29912274,5093
29108919,3996
27591045,5093
27577276,3996
27586378,-1
27586869,-1
27602332,-1
27586172,-1
27583033,-1
27603115,3996
27591315,-1
27582016,-1
27583682,-1
27590061,-1
27590079,-1
27603438,-1
27599663,-1
20354191,-1
27603537,-1
27599868,-1
27581860,5093
25153719,-1
27602564,-1
27595990,-1
27603214,-1
27577094,-1
27593912,-1
27588679,-1
11921283,-1
27592081,5093
27594610,-1
27598407,-1
27589901,-1
27591572,-1
27590652,-1
27578060,-1
27581614,-1
23569312,-1
27581585,-1
27595812,-1
27595619,-1
27581828,11934
27595433,-1
27594045,-1
27588566,5093
27593977,-1
27591737,-1
27591914,11934
27582051,-1
27583408,-1
27579835,-1
27598463,-1
27596503,-1
27602798,-1
27583892,-1
27577722,-1
27576327,-1
27588166,-1
26664143,-1
16943533,-1
27590825,50615
27592847,-1
27597867,-1
27587951,5093
27600208,-1
27592331,-1
22711857,5093
25294905,-1
27601165,5093
27593814,-1
27577788,-1
27580450,-1
27598678,-1
27582457,-1
991,-1
27577846,-1
17202311,-1
27589824,-1
27582090,5093
27580725,-1
26759240,-1
26989536,-1
27579860,-1
27597906,-1
27591931,170
12777976,-1
27577290,-1
27578223,-1
27600822,-1
27594963,3996
27592720,3996
27594957,3996
27593162,3996
27601883,-1
27595989,-1
27603675,-1
27580716,3996
27595118,-1
27592071,-1
27600578,-1
27590985,-1
27578621,11934
27594202,3996
370,-1
27587119,11934
28578312,-1
27595494,60100
27577408,-1
27595023,-1
27602053,3996
27579975,-1
27587426,-1
27596714,-1
27595678,-1
27589415,60100
27589521,-1
27601441,-1
27576883,-1
27590622,3996
27596236,-1
27592381,-1
27585467,-1
27597829,-1
27600639,-1
27582337,-1
27587121,-1
27594997,50615
27602727,-1
27577475,-1
27577434,-1
26883990,-1
27600594,-1
27595630,-1
27592867,-1
27594675,-1
27582148,-1
27592707,-1
27601908,-1
27593275,-1
27592042,-1
27581923,5093
27579518,11934
27582577,-1
27580883,-1
27592278,-1
27585393,-1
27589028,5093
27595333,-1
27603420,-1
27598717,-1
27586897,-1
27588517,-1
19718025,-1
27590384,-1
27599601,5093
27576611,-1
25218906,-1
27584001,-1
27580261,-1
27600940,162
27579738,-1
27583104,5093
27594579,-1
27585949,-1
27595607,-1
27594282,-1
27581479,-1
27593157,50615
27585716,-1
27577447,-1
27584572,-1
27579320,-1
27593942,-1
27601323,-1
27591327,-1
27593515,11934
27587217,-1
27578384,-1
27581915,-1
27586151,-1
27588526,-1
27576791,-1
27594529,3996
27588502,-1
27581202,-1
27600141,-1
27586546,-1
27595948,-1
27594098,5093
27602410,-1
27578046,-1
27583441,-1
27593580,-1
27587910,50615
27592493,-1
27598820,-1
27591601,-1
27579406,-1
27579805,60100
27594196,-1
27576678,-1
27587125,-1
27584586,-1
27599711,3996
27600800,-1
27576321,-1
27586218,-1
27600592,-1
27587604,-1
27580895,-1
27579537,-1
21166756,-1
27593567,-1
27583178,-1
27589771,-1
27600044,-1
27075627,-1
27598394,-1
27600557,3996
27591008,-1
27599690,-1
27596991,-1
27580624,5093
27589600,-1
27586310,-1
11751510,-1
27576685,-1
27581183,-1
27584661,-1
27595388,-1
27578389,-1
27579721,-1
27594109,-1
27592376,162
27587168,3996
27602289,-1
27598915,-1
27591926,-1
27594742,-1
27583883,60100
25656898,-1
27595064,-1
27578079,-1
27592447,-1
27589410,-1
27580821,-1
27600609,5093
27586543,-1
27591298,-1
27597957,-1
27584043,11934
27602228,-1
27600864,-1
27602513,-1
27600720,5093
27598737,-1
19861895,-1
27593898,-1
27592575,-1
27585463,-1
27579959,11934
27578957,-1
27578122,3996
27590026,-1
27596115,-1
27576501,-1
27599454,-1
27599670,3996
27597984,-1
23374602,-1
27594201,-1
27601262,-1
27602069,-1
12202531,-1
27586213,-1
27603125,-1
28143781,-1
27595723,-1
27584141,-1
27585214,-1
27591545,162
27582681,-1
18528423,-1
27599360,5093
27583265,-1
27591017,-1
27583011,5093
27576695,5093
28462918,-1
27582773,162
27600825,-1
27578926,-1
27602884,-1
27580524,-1
27598918,-1
27583578,-1
27593899,-1
27596804,-1
27577900,-1
27588102,-1
14745431,-1
27592180,-1
27600988,11934
27593288,5093
27595852,-1
27586244,3119
27591681,-1
27593456,-1
27581973,-1
27600820,3996
27581465,-1
27581723,-1
19470925,-1
27600991,-1
23551593,-1
23280579,-1
27599622,-1
27597416,-1
27583075,-1
27595615,3996
27599925,-1
27602763,3996
27587494,-1
27578066,-1
27597823,-1
27578050,-1
27577307,162
27598510,-1
27591039,-1
27599509,-1
27602077,-1
27592341,-1
27581451,-1
27582015,-1
20124459,3996
27579773,-1
27585681,5093
27595623,3996
22422409,-1
27751729,-1
27596507,-1
27594186,-1
27583249,-1
27601519,-1
20660572,3996
27593235,-1
27596037,-1
27592829,60100
27586393,162
27580923,5093
27586609,11934
27587005,-1
27599729,-1
27602400,-1
27582271,-1
27600984,-1
22383795,-1
27600026,-1
27591514,-1
27588937,-1
27581795,-1
27580353,-1
27595098,162
27595496,-1
27596833,50615
27578775,-1
24742783,-1
26048680,162
27581552,-1
27587118,-1
27593887,-1
27593700,-1
27599607,162
27580642,3996
26365017,-1
12372054,-1
27593892,-1
27578264,5093
27594929,-1
28061634,-1
27598462,-1
27592061,-1
27600607,-1
27582222,-1
27583393,-1
12783380,-1
27580469,-1
27588549,-1
27598622,-1
27599672,-1
27601664,-1
27599164,-1
27580177,-1
27602250,-1
27598393,-1
27591922,-1
27581127,162
27581442,-1
27587566,-1
27581997,-1
16341243,-1
27591901,-1
27590968,-1
27577793,-1
27596859,-1
27576855,-1
27576538,-1
27593332,-1
16730855,-1
27580107,-1
27602157,-1
27592020,-1
27580202,-1
27579520,-1
27578966,-1
27589852,-1
27601991,-1
542,-1
27596919,-1
27588611,-1
27598534,-1
27584553,-1
27584158,-1
27601856,-1
27596261,-1
29100459,-1
27588469,-1
27581983,-1
23129625,-1
27601447,-1
26286086,-1
27585077,-1
27578770,-1
27584835,-1
22588883,-1
27596276,-1
27588184,-1
27583453,-1
27588153,3996
27603089,3996
22139083,-1
22848674,-1
24771645,50686
15555571,-1
27592581,-1
27576597,-1
27587914,-1
28480077,3119
29221116,-1
27602924,-1
27590836,-1
27585668,162
27577499,50686
27578099,-1
27583520,-1
27594284,3996
23238879,-1
27579561,162
27592323,3996
27580037,-1
27591127,3996
27583123,-1
27591811,-1
27586379,-1
27585194,-1
27599797,-1
27601403,305
27579025,-1
27593392,-1
27578339,-1
27591018,-1
15310767,60100
27601505,-1
23766237,-1
18829560,-1
27004155,-1
27599871,3996
27601804,-1
27588249,-1
27578403,-1
27603920,-1
910,60100
27589802,-1
27585689,3996
27582711,-1
27578357,-1
27594340,-1
27580714,-1
24951114,-1
27592011,50615
27577508,3119
27581044,-1
27589067,-1
27593931,-1
27603904,-1
27586892,162
27576675,-1
27581481,-1
27596005,-1
27600274,-1
27599600,-1
25941111,-1
27596249,-1
27587053,-1
27599144,-1
21889194,50615
27587613,-1
27581637,-1
27596229,-1
27599424,-1
27591279,-1
27591264,-1
27578809,-1
27593572,-1
27589854,-1
27593916,-1
27590407,-1
27582011,-1
27591129,-1
27577417,-1
27590576,-1
27596006,-1
27577590,-1
27593915,-1
27592394,3996
27582374,-1
27579871,-1
27583562,-1
27601066,-1
27586197,-1
27579668,-1
27594829,-1
27578594,-1
27588241,-1
27598562,-1
27592304,11934
27599499,-1
27589274,-1
27576472,3996
27581119,-1
27582221,60100
26200454,-1
27603954,-1
27584794,-1
27586282,-1
27585447,-1
27586349,-1
27029710,-1
27580518,-1
27589547,-1
27586749,-1
27585190,-1
27580572,-1
27591310,11934
27590640,-1
27587677,3996
23298237,162
27594671,50615
27583022,3996
27580259,5093
27596568,-1
27577431,-1
27576314,-1
27583302,-1
27591639,-1
27592540,-1
27601837,-1
27588406,-1
27586275,-1
27600445,3996
27595889,-1
27577485,5093
26508446,-1
27585973,-1
27599270,-1
27589558,3996
27578532,-1
20974951,-1
27585247,-1
27582467,-1
27600808,-1
27579326,5093
15304385,-1
27587545,-1
27581890,-1
26022204,-1
27592001,50615
26778701,-1
24882434,-1
27592607,50686
27581531,-1
27599227,-1
27602800,11934
27600551,-1
27579998,50686
27603966,11934
27593478,-1
27585239,-1
27578482,-1
27592438,-1
27595841,-1
27589516,-1
27581809,-1
27596158,-1
23761041,3996
27594867,-1
27595127,-1
25216528,-1
27596292,-1
27603020,-1
24072219,-1
27591434,50686
27582274,-1
27592494,193
27597778,-1
27580905,162
27598460,-1
27582179,-1
27586815,5093
27577284,-1
27578048,-1
27578125,-1
27593568,-1
20504363,-1
27598005,-1
27576894,-1
18951446,-1
27598943,-1
27590644,-1
27590558,-1
27585063,-1
27596014,-1
27584862,11934
27597252,-1
27599661,-1
27592244,-1
27593820,-1
27576558,-1
27595307,-1
27599666,-1
27578796,-1
27586113,-1
18829470,3996
27584574,-1
27584855,-1
28494772,-1
27590193,-1
27585466,-1
27598684,-1
27585677,-1
27576359,-1
27589049,-1
27585553,-1
27577313,-1
18390968,-1
27594696,50615
22912387,-1
27587182,-1
27578016,193
27581927,3996
27576743,60100
27578507,-1
26459177,-1
27592844,11934
27581145,5093
27576688,-1
27600273,-1
27592029,5093
27599390,-1
27594948,-1
27584675,-1
27590518,-1
27585750,-1
27577106,-1
27589501,3996
27583706,-1
22734028,-1
27602028,162
27603315,3996
27590358,-1
27594894,-1
27586154,-1
27599827,50615
27588580,-1
27576939,-1
27599172,-1
26138066,-1
21228032,-1
27593278,-1
27585837,-1
27582534,-1
27597521,162
27580978,-1
27598765,-1
27595992,-1
27594513,-1
27577677,-1
27583648,-1
27599779,-1
15324695,-1
27580455,-1
27600460,-1
27590148,-1
27590143,-1
27597385,162
27591623,5093
27589235,-1
27596419,-1
27279544,-1
27603572,-1
27591589,-1
27602353,162
26892177,-1
27585305,-1
27592241,-1
27579362,-1
27598374,-1
24166148,-1
16953233,-1
27583811,-1
27587327,-1
27591314,-1
27588197,-1
27589909,50615
27588213,50615
27595468,50615
27580215,3996
27580722,-1
27586678,3996
27587157,-1
27580795,-1
27589840,-1
27601811,5093
27586589,3093
27592030,-1
27584903,-1
27582723,-1
27600403,-1
27592168,-1
25089570,-1
27587311,-1
26438159,-1
27603710,-1
27603134,-1
27580873,-1
27583519,-1
27580113,-1
27586108,-1
27586781,-1
27599581,-1
27591046,-1
27591386,-1
27583404,-1
26546616,-1
27593099,-1
27579271,-1
23393090,-1
25544636,-1
27601093,-1
22114986,-1
21730982,-1
27591430,5093
27591669,-1
27586337,-1
27579597,5093
27580164,-1
27596035,-1
27578127,-1
27579614,3996
27586544,-1
27599599,-1
27603336,-1
25899785,-1
28644771,5093
27600895,-1
27577616,-1
27579535,-1
27586264,-1
27577702,-1
27592033,-1
27600123,-1
27599386,3996
27590696,-1
27576899,-1
27579903,-1
27585429,-1
27588554,-1
27585370,-1
27600117,50615
21670474,-1
16912188,-1
27593724,3996
27586504,-1
27595430,-1
27603230,50615
27596068,-1
27580237,3996
27595865,-1
27599028,-1
27596300,-1
27594338,5093
27598554,-1
27597848,-1
27594157,11934
27583525,-1
27594514,-1
27578045,-1
27591596,-1
27580684,-1
27590328,1909
27595895,-1
27579700,50615
27595176,-1
27596755,-1
26715889,-1
27601202,-1
27582421,-1
27590505,3996
27599768,162
20354191,-1
27581277,11934
440,-1
27589043,50686
27584036,-1
26646755,-1
17891190,3996
27589687,3996
27593853,3996
27581042,-1
27600378,-1
27592072,-1
27584029,-1
27601807,-1
27590749,-1
27600656,-1
27599778,-1
26625312,-1
27584594,-1
27584562,-1
27576922,-1
27602244,-1
27582464,-1
26167872,-1
27602152,-1
27585582,-1
27592128,5093
25452452,-1
27578765,-1
27578984,-1
27601061,-1
27586085,-1
27580441,-1
27588949,-1
27585495,-1
27591000,-1
23533265,-1
27593441,-1
21537333,-1
27601107,-1
27599312,5093
27601513,-1
27596720,-1
27586364,-1
27577230,-1
27589927,-1
27594839,-1
27580156,-1
27581615,-1
27580014,-1
27598590,-1
27602905,-1
27594115,-1
27580839,-1
27586883,3996
27590499,-1
23960094,-1
27580608,-1
27593281,-1
27577052,-1
27586768,-1
27592319,-1
27588520,-1
27591139,-1
27586940,-1
27599220,-1
27582049,-1
27598866,-1
27598129,-1
27603359,-1
27594679,-1
27598951,-1
27591768,5093
27580228,-1
27577021,3119
27594681,-1
27579370,-1
27586057,-1
27583591,-1
27586753,-1
27577691,-1
27604032,-1
27578188,-1
27588168,-1
27590698,-1
27599408,-1
27598620,-1
27603264,-1
27597831,5093
27578091,-1
27578464,-1
27578750,-1
27604056,-1
27591489,-1
27600857,162
27581016,-1
27588247,-1
27582068,5093
27582877,50615
27577940,-1
27586962,-1
27590012,3119
27591735,-1
27595929,-1
27580754,5093
27601879,-1
26740259,-1
27602331,-1
27577514,-1
27602518,-1
27578487,-1
27598307,-1
27590764,-1
24,-1
27585587,-1
27589272,3996
27590896,-1
27581466,-1
27590550,50686
27587114,-1
27595802,50615
27578047,162
27599561,-1
27583084,-1
27596142,-1
27592346,-1
27599899,-1
27590841,-1
27590004,-1
27593782,-1
23018865,-1
27602113,-1
27586949,-1
27584590,-1
27597977,-1
20607847,5093
27601134,-1
27595724,-1
27590136,11934
27597783,-1
27583570,-1
27578431,-1
26144315,-1
27587429,-1
27585708,-1
26137564,-1
27585529,-1
27587915,-1
27602221,-1
27600789,-1
27603712,-1
27578581,-1
27582549,-1
27582525,-1
27583217,-1
27596041,-1
27579211,-1
27597980,-1
27598948,-1
27583392,-1
20439987,-1
26789870,-1
27577856,-1
27589529,-1
27582624,-1
27576496,-1
16254181,-1
27600523,-1
27602561,-1
27588540,-1
27590126,-1
27590675,-1
27586834,-1
27602338,3996
27588112,-1
27585525,-1
27600947,3996
27599822,-1
27580743,162
27590263,-1
27578568,-1
27588002,3093
27600785,-1
27595738,3996
27594283,-1
27590321,-1
27596535,-1
27593835,-1
27595454,50615
27581627,-1
27599792,170
27601850,-1
27599828,-1
27582545,-1
27590553,-1
27601246,-1
27603436,-1
27600980,-1
27597136,-1
27596861,5093
18787170,-1
27592024,-1
27577971,-1
27600642,-1
27580243,-1
27592041,11934
27596723,-1
27579717,-1
27585199,3996
8901856,-1
23861977,-1
27600602,11934
27602993,-1
27588131,-1
27594530,-1
27601248,3996
27599623,3996
27579505,5093
27595403,5093
27602205,50686
27597285,-1
27584031,-1
27591803,-1
26603524,-1
27593414,-1
27581561,-1
27603722,-1
27596013,-1
27586334,3996
27600624,-1
27596611,-1
27593289,-1
27598578,-1
27583060,-1
27588059,-1
27590877,-1
27602119,-1
27603190,-1
27578294,-1
27595074,-1
27589350,60100
27601520,-1
27599629,-1
27601084,-1
27601318,-1
27600894,-1
27591731,-1
27592340,-1
27582646,3996
27587041,-1
27594788,-1
27593875,3996
27586604,-1
27597395,-1
27602982,-1
27596270,-1
27587102,-1
27593846,-1
27579769,-1
27590330,-1
27596159,-1
27598128,-1
27597733,-1
27595040,-1
27579415,-1
27581583,3996
27598681,5093
27595869,-1
27584906,-1
27594210,11934
27579153,5093
17463250,3996
27577560,50615
27600612,3996
27590387,-1
27583711,-1
27596385,-1
27592202,-1
29146401,-1
27591621,-1
25878190,-1
27598458,-1
27585106,-1
27602696,-1
27587466,-1
27601172,3996
27581749,-1
27601820,-1
27602145,-1
27595308,-1
27590777,-1
27598688,-1
27596604,-1
27588709,-1
27585651,-1
27600071,-1
27580190,-1
17936563,-1
27600110,-1
27589555,5093
27586449,3996
27594889,-1
27578238,-1
27587525,11934
27595161,-1
27577282,60100
27601467,-1
27579766,3996
22772060,-1
27588743,-1
27579566,-1
21840482,-1
27601500,-1
27577055,-1
27598844,3996
27578196,-1
27599967,162
18691676,-1
27591954,-1
27587329,5093
29188284,-1
27578974,-1
27586600,5093
27591385,-1
27582526,-1
27579516,-1
27580761,-1
27599920,-1
27593848,-1
27587203,-1
27583380,3996
25398829,-1
27589885,-1
27597378,-1
27590475,3996
27580832,-1
27590735,-1
12060124,-1
27595012,-1
27579026,-1
27595972,-1
27588125,-1
27587847,11934
27601204,-1
27581755,-1
27592080,-1
27577385,-1
27588503,-1
27582428,-1
18451237,-1
3163261,-1
27603729,-1
27588141,-1
27579843,-1
27593407,-1
27580957,-1
27591130,-1
27594800,-1
27596964,-1
27601861,3996
27588916,5093
27599872,-1
27599094,-1
27590177,-1
22327624,-1
27600821,3996
27578806,-1
27603326,-1
27596326,-1
27585937,-1
27588465,50686
27587659,5093
27603302,-1
27600776,-1
27577342,-1
27597935,-1
27585914,60100
27598540,-1
20696054,-1
27591866,11934
27595079,-1
27587374,-1
27586804,50615
27596007,5093
27583779,-1
27579775,-1
27590106,-1
24141770,-1
26872370,60100
27601466,-1
27591927,-1
27578804,11934
27583378,-1
27587316,-1
27595941,50615
27602407,-1
27579492,-1
27577281,-1
27601193,-1
27588332,3093
27586979,-1
27601212,-1
27577444,-1
27600063,-1
27596954,-1
27597531,-1
21882184,-1
27598862,-1
27586777,3996
27587216,-1
27599741,-1
27601303,-1
27598246,-1
27591640,-1
27593690,-1
27589842,-1
27601619,-1
27592733,-1
27591290,-1
27583069,-1
27601872,-1
27600478,50686
27596511,3996
27582443,11934
27582267,-1
27584886,-1
27584941,-1
27595372,-1
27586807,-1
27596018,-1
27587776,-1
27597877,-1
27591820,-1
27580007,-1
27593805,-1
26729443,-1
27599943,-1
27028764,-1
27598007,5093
27587868,5093
27588287,-1
27600285,5093
26459177,-1
27581538,-1
27601356,-1
26867820,-1
27578455,3996
27582003,-1
27580160,5093
27579742,-1
27593486,-1
27593574,3996
27580421,-1
27587404,-1
27587514,11934
27577707,-1
27591878,-1
27587701,-1
27577746,-1
27590013,-1
27577315,-1
27578055,-1
27600663,-1
27596242,-1
27588336,11934
27601723,-1
27590392,-1
25524798,-1
27579836,-1
27603266,162
27601333,-1
27590298,-1
27598310,-1
27583048,-1
27602135,3093
25628030,-1
27600007,5093
27586559,3093
27585188,-1
27580983,5093
27583917,-1
28646019,-1
27586695,-1
27578870,-1
26936308,-1
27599397,-1
27599116,-1
27596012,-1
25260694,-1
27595420,3996
27581990,-1
27583208,3996
27581907,-1
27582062,-1
27592087,5093
27596116,3996
27583192,-1
27598426,-1
27599401,-1
27586039,-1
27590697,-1
27583010,-1
27582610,-1
27585468,-1
27603714,-1
27590891,-1
27583079,-1
23620515,-1
27590373,-1
27591791,5093
27578032,-1
27590152,-1
27576686,11934
27580611,-1
24634382,5093
22210874,-1
27583078,-1
27717299,-1
27578923,-1
27587178,-1
27578233,-1
20696054,-1
27592032,-1
25153538,-1
27596389,-1
27581033,-1
27586001,-1
27591110,-1
27581205,-1
27598047,-1
27594522,5093
27587574,-1
22345164,3996
27581744,-1
27582315,-1
27603316,-1
27578488,-1
27600094,-1
24709886,-1
27591795,-1
27598931,-1
27599820,-1
27599929,3996
27576933,-1
27589828,-1
27593222,-1
27579483,-1
27594548,-1
27585090,-1
27581916,-1
27591809,-1
27578976,-1
27580206,3996
27586908,3996
27579294,-1
27601015,-1
27594146,-1
27580355,-1
27577608,-1
27601436,50686
27594793,-1
27586846,-1
27599384,-1
27580026,-1
27583006,-1
27601499,-1
27578924,-1
27597819,-1
27591208,-1
27595498,-1
27603431,-1
27600145,-1
27591012,50615
27600874,3996
27589703,-1
27587051,5093
28536297,-1
27593277,-1
27596573,-1
27582550,3996
27595725,-1
25557169,-1
27585120,-1
27587293,-1
27578884,-1
27601178,-1
27579815,-1
27588122,-1
27591105,-1
27590408,-1
27593107,3093
27577999,50615
27588839,-1
27603801,-1
27598856,-1
27578352,-1
27597392,-1
18607592,5093
27594683,-1
27594977,-1
27590279,-1
25324139,-1
23995526,-1
27595286,-1
27594524,-1
27579175,3093
27590662,-1
27579163,-1
27576515,-1
27581727,-1
27584929,-1
27582495,-1
27600908,-1
27581579,162
27588326,-1
27022118,-1
27600034,-1
27590426,-1
27590795,-1
27594870,5093
27599857,50615
27592606,-1
27578825,-1
27601353,-1
27595296,-1
27601055,-1
27578273,3996
27590846,-1
27597307,-1
27588727,-1
27585459,-1
27593268,3996
22238368,5093
27581474,-1
27600797,3996
27576317,-1
27589504,-1
27581940,-1
27591374,5093
27592025,-1
27595289,-1
27602348,-1
27671675,-1
27577857,-1
27580329,50686
27601537,-1
27589696,-1
27588000,-1
27596367,-1
27588335,-1
27577562,-1
27583171,-1
27592838,-1
27583053,-1
27585891,50615
27584028,-1
27591717,-1
16487996,-1
27598696,-1
27585402,5093
27584024,-1
27589985,60100
27598502,-1
27578843,-1
27580879,-1
27587360,-1
27601173,-1
997,-1
27578313,-1
27582061,-1
19543324,-1
22325357,-1
24710085,-1
27589253,-1
27595516,-1
27596701,-1
27603731,50615
25877889,50615
16690963,-1
27600539,-1
27588062,-1
27595239,-1
27602569,-1
27585501,-1
27587592,-1
27596988,-1
27600604,-1
27579797,-1
27602794,-1
27578400,-1
22422354,3996
27600075,-1
27590324,-1
27577398,5093
27600514,-1
27578633,-1
27580940,162
27596492,5093
27600967,-1
27576579,11934
27595756,162
27597436,-1
